created_at,clean_text,"Price_label(0,1)"
2011-07-14,five highly anticipate electric vehicle release none tesla,1
2011-07-14,consumer report longer recommend tesla model consumer report pull -PRON- recommendation tesla mo,1
2011-07-15,year company found tesla lexus hyundai ferrari toyota volkswagen nissan,-1
2011-07-15,elon -PRON- dude stay twitter sec seek contempt charge tesla musk say tweet violate deal https,-1
2011-07-15,el tesla model va camino de ser el coche el ctrico vendido en espa en febrero tesla,-1
2011-07-19,not sure legit mobile day -PRON- drive -PRON- get -PRON- cover,-1
2011-07-20,tesla top priority automaker say bmw dealer admit model affect sale,-1
2011-07-20,tesla incredible efficiency lead become clear range test audi e tron jaguar pace,-1
2011-07-21,last day half term back normal monday,1
2011-07-26,sec forget read tesla earning transcript clearly state k k embarrassing,-1
2011-07-26,hold musk contempt sec urge u security exchange commission monday ask judge hold elon,-1
2011-07-27,sec ask judge hold tesla elon musk contempt say -PRON- violate settlement deal washington post,1
2011-07-28,nan,-1
2011-07-28,tesla model kaufen sie ihn lieber nicht,-1
2011-07-29,qu hay debajo del capot de un tesla nada,1
2011-07-29,tesla share hit elon musk tweet attract regulator scrutiny,1
2011-08-05,go tesla showroom test drive model -PRON- feel real torque -PRON- win want,-1
2011-08-08,would great feature -PRON- k team would eliminate need market product fremontp,-1
2011-08-08,nan,-1
2011-08-09,elon musk run regulator executive exit make -PRON- certain tesla pay million,-1
2011-08-09,nan,-1
2011-08-09,british parliament busy dither brexit dutch build electric container barge call,-1
2011-08-10,solid black charcoal grey look good always combinedforce presto dimension,1
2011-08-10,sure quality improve company sell car less decade -PRON- ar,1
2011-08-11,-PRON- get tesla,1
2011-08-15,not sure legit mobile day -PRON- drive -PRON- get -PRON- cover,1
2011-08-16,tesla model x first suv receive perfect crash test rating via,1
2011-08-16,tesla model -PRON- louth centre full set zr front zr rear,1
2011-08-18,-PRON- sec pursue contempt order tesla ceo elon musk offensive tweet,1
2011-08-19,imran awan brother omar die fiery crash hmmmmm wonder -PRON- go testify con,1
2011-08-22,statue nikola tesla silicon valley transmit free wi fi,1
2011-08-23,british parliament busy dither brexit dutch build electric container barge call,1
2011-08-23,tesla automatic emergency brake save model x owner high speed collision via,1
2011-08-24,e c want elon musk hold contempt coufor tesla post twitter,-1
2011-08-24,elon musk run regulator executive exit make -PRON- certain tesla pay million,-1
2011-08-26,thaicarlover xpeng xpengg,1
2011-08-26,need permission tweet need permission tweet,1
2011-08-29,tesla ship k car europe congratulation live r union island -PRON- need tesla,-1
2011-08-29,,-1
2011-08-29,elon musk tweet may cost -PRON- job tesla ceo,-1
2011-08-29,report tesla customer experience frustrating problem return refund tsla,-1
2011-08-29,stock pick risk reward tesla stock,-1
2011-08-30,tesla customer describe madden problem return refund,1
2011-08-30,nuevo n mero de marca motor la venta con el esperad simo tesla model el ctrico que hemo podido probar en la por,1
2011-08-30,,1
2011-08-30,-PRON- may hard believe even use sell super quick top list tesla model x -PRON- hot use,1
2011-08-30,vi har gjennomf nok en stor vintertest turen gikk til h yfjellet audi e tron quattr,1
2011-08-31,-PRON- model week love would kill,1
2011-09-01,really useful thing tesla use type rather unique socket -PRON-,-1
2011-09-02,long time subscriber say -PRON- dead wrong -PRON- predict reliability rating f,-1
2011-09-02,flashbackfriday tesla palmjumeirah holidaytrip wantthosedaysback palm jumeriah,-1
2011-09-02,enough money gpu hashcracker spin one aw guess every character upper low number symbol,-1
2011-09-02,tesla car load sf europe,-1
2011-09-02,tesla make car make around k,-1
2011-09-07,tesla ceo elon musk violate sec agreement misleading tweet agency say,-1
2011-09-08,elon musk could face contempt charge inaccurate tesla tweet,-1
2011-09-08,make,-1
2011-09-12,year company found tesla lexus hyundai ferrari toyota volkswagen nissan,-1
2011-09-14,tesla model caminho de unidad entregu na noruega,-1
2011-09-14,change must doen,-1
2011-09-14,la tesla model perd sa recommandation mais reste pl biscit e,-1
2011-09-14,mai quelle annonce tesla pr voit il de faire ce jeudi,-1
2011-09-15,tesla musk nouveau poursuivi par le gendarme boursier ricain,-1
2011-09-15,tesla model une association de consommateur conseille l achat,-1
2011-09-19,every future venture employee drive tesla safety well except tbt today -PRON- motorcycle three,-1
2011-09-19,nouveaux boire elon musk avec le gendarme boursier ricain via,-1
2011-09-19,year company found tesla lexus hyundai ferrari toyota volkswagen nissan,-1
2011-09-19,year company found tesla lexus hyundai ferrari toyota volkswagen nissan,-1
2011-09-19,que pensar los hermanos wright tesla,-1
2011-09-20,recurve squonk black hava goliath beetle rainbow dead rabbit rta silver tesla invader red,-1
2011-09-21,foroelectrico uno de los principal vendedore de bmw en estado unido admite que el tesla model est gol,1
2011-09-21,foroelectrico si la espera por el tesla model se te hace larga pued optar por el byton byte que comenz,1
2011-09-26,nan,-1
2011-09-27,nan,-1
2011-09-27,nan,-1
2011-09-27,day mwc smavehicle everyone lip rac,-1
2011-09-28,lead company automotive industry include gather mwc explore,-1
2011-09-30,nan,-1
2011-10-03,british parliament busy dither brexit dutch build electric container barge call,-1
2011-10-03,lol -PRON- idiot -PRON- make assumption not demand tesla product pro,-1
2011-10-04,tesla incredible efficiency lead become clear range test audi e tron jaguar pace,1
2011-10-04,sec ask judge hold tesla ceo elon musk contempt violate deal cite musk inaccurate feb tweet,1
2011-10-05,day go -PRON- baby return month repair tesla,1
2011-10-06,normally classify auto manufacturer -PRON- also business energy storage,-1
2011-10-06,year company found tesla lexus hyundai ferrari toyota volkswagen nissan,-1
2011-10-06,elon musk soll erneut gegen absprachen versto en haben sec fordegerichtliche strafverfolgung von tesla chef elo,-1
2011-10-07,elon musk unique love hate relationship twitter dazeinfo elonmusk tesla sec,1
2011-10-07,dazeinfo elon musk unique love hate relationship twitter dazeinfo elonmusk tesla sec,1
2011-10-07,introduce dog mode set cabin temperature keep -PRON- dog comfortable let passersby know -PRON- need worry,1
2011-10-10,eeuu comisi n de bolsa valore pidi la detenci n del fundador de la compa por haber rot,-1
2011-10-10,present -PRON- future really work -PRON- nikola tesla,-1
2011-10-11,british parliament busy dither brexit dutch build electric container barge call,1
2011-10-12,de moin qu une tesla x,1
2011-10-12,certe n anmoin la puissance du badge est l avec le esq en plus va commencer,1
2011-10-13,seriously good car ever,-1
2011-10-13,nikola tesla -PRON- laboratory,-1
2011-10-13,tesla share sharply drop consumer report say -PRON- longer recommend model due reliability iss,-1
2011-10-14,zes ton en een tesla mattie,1
2011-10-14,coucou les tesla model,1
2011-10-14,die ist ein kampf um die ffentliche wahrnehmung welcher hersteller,1
2011-10-14,new pure electric car registration california outnumber hybrid first time last year thank introduct,1
2011-10-17,buen raza siempre ponen cuando alg n tesla se accidenta pero cuando te salva el,1
2011-10-17,nan,1
2011-10-18,introduce dog mode set cabin temperature keep -PRON- dog comfortable let passersby know -PRON- need worry,-1
2011-10-19,ge en l nyada elektrikli ara sit lm ara ile en ok elektrikli ara sit lan lke tesla ise,1
2011-10-19,today -PRON- welcome awesome young woman tesla learn career engineering manufacture h,1
2011-10-20,r ckschlag f r tesla ein einflussreich -PRON- verbrauchermagazin hat seine kaufempfehlung f r den hoffnungstr ger model r,-1
2011-10-21,la guerra de twitter pugna con la sec pone en riesgo el futuro de elon musk en tesla df,1
2011-10-21,se busca este vago por haber dejado cerca de mill n de bachiller pobre sin acceso universidade p blicas x e,1
2011-10-24,tesla stop -PRON- avoid accident,1
2011-10-25,elon musk unique love hate relationship twitter dazeinfo elonmusk tesla sec,-1
2011-10-25,volvo high performance polestar brand unveil sweden answer tesla model,-1
2011-10-25,embarrassing elon musk fire back sec late fight tesla production number tsla,-1
2011-10-26,year company found tesla lexus hyundai ferrari toyota volkswagen nissan,-1
2011-10-27,-PRON- download app call electricitymap give live repre,1
2011-10-27,spr samuel langhorne clemen aka mark twain stand laboratory nikola tesla,1
2011-10-27,persona llevan mes e incluso os esperando que esta foto se hiciera realidad,1
2011-10-27,security exchange commission ask federal judge hold tesla ceo elon musk contempt settlement deal reac,1
2011-10-28,volvo high performance polestar brand unveil sweden answer tesla model,-1
2011-10-28,break new reveal firm first mass market ev due arrive next year,-1
2011-11-01,tesla tweet non autorizzato sec chiede di accusare musk per violazione accordo titoli crollano di,-1
2011-11-03,la nueva moto el ctrica de zero el tesla de dos ruedas es tan espectacular como la harley,1
2011-11-04,british parliament busy dither brexit dutch build electric container barge call,-1
2011-11-04,break omar awan debbie wasserman schultz dnc computer -PRON- guy kill suspicious car accident,-1
2011-11-09,hey warum reden sie nicht vom er das auto hat auch genau die gleiche kaufempfehlung von cr verl,-1
2011-11-09,volvo polestar join electric car race rival tesla reuter,-1
2011-11-11,miami de model tesla model iyle kaza yapma n n ard ndan hayat n kaybeden ki inin alev alan arac n kap kolla,1
2011-11-11,introduce dog mode set cabin temperature keep -PRON- dog comfortable let passersby know -PRON- need worry,1
2011-11-14,,1
2011-11-14,thank -PRON- create beautiful vehicle proud tesla owner,1
2011-11-16,tesla -PRON- acknowledge one first name nikola,1
2011-11-17,go spend much money car -PRON- go word tesla -PRON-,1
2011-11-17,curious -PRON- ever look tesla currently sell battery electric car,1
2011-11-17,benefit audi not say none -PRON- break -PRON- tesla,1
2011-11-18,nan,1
2011-11-18,nikola tesla -PRON- laboratory,1
2011-11-22,president dominican republic explore tesla model,-1
2011-11-25,tesla car load sf europe,-1
2011-11-28,tesla begin model delivery china ahead schedule cnbc tesla announce friday event beijing,-1
2011-11-28,elon musk trouble tesla tweet sec declare war ccn love hate relationship tesla c,-1
2011-11-28,fnind focusnew tesla,-1
2011-11-28,tesla try sell directly texas consumer aa,-1
2011-11-29,nan,1
2011-11-29,visit local tesla service center call service line,1
2011-11-30,nikola tesla -PRON- laboratory,1
2011-11-30,-PRON- son dream,1
2011-11-30,rta elon musk podr ser detenido por un tuit ilegal sobre tesla la comisi n de bolsa valore de ee uu asegu,1
2011-12-01,elon musk sec ask judge hold ceo contempt violate deal,1
2011-12-01,year company found tesla lexus hyundai ferrari toyota volkswagen nissan,1
2011-12-01,however pass charge cowcross -PRON- not bad news,1
2011-12-02,tesla tumble sec ask judge hold musk contempt musk respond call sec embarrassing,-1
2011-12-05,polestar unveil -PRON- electric response tesla model,1
2011-12-05,-PRON- final step tesla mission smack gasoline car,1
2011-12-05,report fatal crash door handle fail burn tesla futurism,1
2011-12-06,nikola tesla -PRON- laboratory,-1
2011-12-07,news coutesy polestar ev put tesla model notice,-1
2011-12-07,like vote -PRON- money buy tesla bitcoin tesla fight oil company back bi,-1
2011-12-08,elon musk tweet may cost -PRON- job tesla ceo,1
2011-12-09,nan,1
2011-12-09,polestar unveil -PRON- electric response tesla model,1
2011-12-09,long arm law grab -PRON- throat greif say tesla not respond email phone call,1
2011-12-12,nan,1
2011-12-13,automobile propre tesla model des utilisateur rapportent des probl important,1
2011-12-13,may go scotiabank saddledome calgary canada jul,1
2011-12-13,muerte en un tesla un hombre qu atrapado entre llama porque las puerta se destrabaron,1
2011-12-14,et donc emmanuelle wargon souhaite nous voir rouler en lectrique sauf que km h elle ne roulait certaineman,-1
2011-12-14,resumo la revista consumer report que ya hab dejado de recomendar el tesla model por sus problema de frenada para lu,-1
2011-12-16,das klingt alle sehr lecker und nach einer echten vollwertigen alternative volvo da gebaut hat sieht auch alle seh,-1
2011-12-19,think bmw pay half half -PRON- -PRON- salary without doubt enough tesla,-1
2011-12-19,worry -PRON- moment buy bmw take tesla leasing agreement,-1
2011-12-27,polestar google power electric tesla competitor,-1
2011-12-27,tesla musk nouveau poursuivi par le gendarme boursier ricain,-1
2011-12-28,tesla model delivery china start earlier expect,1
2011-12-28,year company found tesla lexus hyundai ferrari toyota volkswagen nissan,1
2011-12-28,first time use destination charger,1
2011-12-28,stirl forthside -PRON- charger free think try tesla one wa,1
2011-12-29,-PRON- pretty close nikola tesla ronnie jame dio famous person share -PRON- birthday basi,-1
2012-01-04,-PRON- buy apple tesla stock use ethereum soon,-1
2012-01-04,belfric blockchaintechnology belrium,-1
2012-01-04,sabotage tesla share fall sec ask judge hold elon musk contempt,-1
2012-01-05,terrible company though layoff not pay performance bonus sign bonus,-1
2012-01-05,bmw tesla,-1
2012-01-05,bmw tesla,-1
2012-01-05,honorary mention work tesla,-1
2012-01-06,ge en l nyada elektrikli ara sit lm ara ile en ok elektrikli ara sit lan lke tesla ise,1
2012-01-06,polestar price beat tesla good sell model,1
2012-01-09,nan,1
2012-01-10,pourquoi le nouveau tweet elon musk pourrait lui co ter son tr ne chez tesla,1
2012-01-10,-PRON- think dunno spitball -PRON- pool -PRON- resource dunno build,1
